ID,X,Y,Z,M,T,O,Fecha
667.0,1053.0,1472.0,-33.0,4.83,171628.0,0.0,22/11/1969
668.0,762.0,972.0,-100.0,4.64,171633.0,0.0,27/11/1969

670.0,450.0,824.0,-38.0,5.03,171642.0,0.0,6/12/1969
671.0,1074.0,1310.0,-113.0,4.64,171648.0,0.0,12/12/1969


674.0,1020.0,1266.0,-33.0,4.93,171663.0,0.0,27/12/1969
675.0,1036.0,1480.0,-33.0,4.83,171666.0,0.0,30/12/1969
676.0,1475.0,1511.0,-34.0,4.35,171668.0,0.0,1/1/1970
677.0,750.0,975.0,-143.0,4.83,171670.0,0.0,3/1/1970

679.0,1218.0,1465.0,-206.0,4.74,171678.0,0.0,11/1/1970
680.0,1218.0,1315.0,-17.0,5.8,171694.0,0.0,27/1/1970

682.0,950.0,1358.0,-28.0,4.64,171711.0,0.0,13/2/1970
683.0,998.0,1443.0,-10.0,5.03,171724.0,0.0,26/2/1970


686.0,798.0,1023.0,-149.0,4.54,171746.0,0.0,20/3/1970



690.0,1483.0,1679.0,-26.0,4.54,171770.0,0.0,13/4/1970






697.0,533.0,942.0,-33.0,5.53,171854.0,0.0,6/7/1970
698.0,1116.0,1238.0,-160.0,5.42,171868.0,0.0,20/7/1970
699.0,1172.0,315.0,-644.0,8.0,171879.0,0.0,31/7/1970
700.0,754.0,1169.0,-126.0,4.44,171881.0,0.0,2/8/1970
701.0,776.0,1128.0,-30.0,4.74,171885.0,0.0,6/8/1970


704.0,1012.0,1521.0,-132.0,5.32,171922.0,0.0,12/9/1970
705.0,1094.0,1664.0,-99.0,4.64,171929.0,0.0,19/9/1970

707.0,622.0,1180.0,-15.0,6.6,171936.0,0.0,26/9/1970














722.0,922.0,808.0,-82.0,4.83,171939.0,0.0,29/9/1970






729.0,610.0,1134.0,-83.0,4.35,171946.0,0.0,6/10/1970


732.0,1437.0,1545.0,-56.0,4.44,171950.0,0.0,10/10/1970

734.0,775.0,923.0,-181.0,5.03,171961.0,0.0,21/10/1970



738.0,1020.0,1233.0,-79.0,4.35,171966.0,0.0,26/10/1970
739.0,676.0,1174.0,-96.0,4.64,171968.0,0.0,28/10/1970




744.0,754.0,1244.0,-152.0,4.44,171979.0,0.0,8/11/1970


747.0,785.0,1302.0,-22.0,5.7,172004.0,0.0,3/12/1970
748.0,607.0,1281.0,-22.0,5.22,172008.0,0.0,7/12/1970
749.0,1153.0,1597.0,-165.0,5.42,172015.0,0.0,14/12/1970



753.0,1075.0,1376.0,-33.0,4.83,172029.0,0.0,28/12/1970

755.0,599.0,1171.0,-85.0,4.35,172031.0,0.0,30/12/1970


758.0,736.0,978.0,-123.0,5.12,172052.0,0.0,20/1/1971

760.0,1073.0,1285.0,-124.0,4.44,172064.0,0.0,1/2/1971

762.0,1197.0,1935.0,-39.0,4.74,172078.0,0.0,15/2/1971
763.0,674.0,1193.0,-94.0,4.12,172087.0,0.0,24/2/1971




768.0,568.0,686.0,-131.0,4.74,172103.0,0.0,12/3/1971

770.0,799.0,1046.0,-118.0,4.93,172119.0,0.0,28/3/1971
771.0,1126.0,1575.0,-63.0,4.93,172121.0,0.0,30/3/1971



775.0,1122.0,1237.0,-158.0,5.42,172145.0,0.0,23/4/1971
776.0,563.0,1338.0,-27.0,4.65,172175.0,0.0,23/5/1971
777.0,1438.0,1544.0,-36.0,4.96,172185.0,0.0,2/6/1971


780.0,513.0,913.0,-72.0,4.54,172222.0,0.0,9/7/1971
781.0,502.0,944.0,-31.0,4.93,172253.0,0.0,9/8/1971
782.0,850.0,1366.0,-42.0,4.54,172256.0,0.0,12/8/1971
783.0,1233.0,1260.0,-19.0,4.93,172288.0,0.0,13/9/1971
784.0,1071.0,1292.0,-117.0,4.74,172294.0,0.0,19/9/1971



788.0,994.0,853.0,-223.0,4.54,172357.0,0.0,21/11/1971
789.0,1316.0,1486.0,-68.0,4.83,172358.0,0.0,22/11/1971


792.0,421.0,872.0,-1.0,4.54,172391.0,0.0,25/12/1971

794.0,596.0,1117.0,-36.0,5.22,172396.0,0.0,30/12/1971



798.0,842.0,1240.0,-74.0,4.74,172417.0,0.0,20/1/1972


801.0,757.0,1149.0,-74.0,4.33,172427.0,0.0,30/1/1972





807.0,1092.0,1029.0,-50.0,4.64,172493.0,0.0,5/4/1972
808.0,683.0,1273.0,-5.0,5.03,172503.0,0.0,15/4/1972
809.0,1472.0,1612.0,-8.0,4.12,172517.0,0.0,29/4/1972






816.0,646.0,1122.0,-78.0,4.33,172567.0,0.0,18/6/1972


819.0,566.0,830.0,0.0,4.35,172590.0,0.0,11/7/1972









829.0,945.0,1378.0,-107.0,4.54,172688.0,0.0,17/10/1972


832.0,851.0,765.0,-42.0,5.22,172724.0,0.0,22/11/1972
833.0,615.0,1060.0,-36.0,4.83,172728.0,0.0,26/11/1972

835.0,839.0,1426.0,-72.0,4.74,172740.0,0.0,8/12/1972

837.0,1121.0,1197.0,-200.0,4.64,172758.0,0.0,26/12/1972




842.0,1074.0,1714.0,-64.0,4.65,172781.0,0.0,18/1/1973
843.0,978.0,1190.0,-77.0,5.49,172784.0,0.0,21/1/1973

845.0,1070.0,1105.0,-174.0,4.44,172797.0,0.0,3/2/1973
846.0,778.0,1020.0,-23.0,5.32,172803.0,0.0,9/2/1973





852.0,1103.0,1562.0,-116.0,4.25,172830.0,0.0,8/3/1973


855.0,834.0,998.0,-148.0,6.2,172856.0,0.0,3/4/1973

857.0,752.0,1026.0,-117.0,5.03,172866.0,0.0,13/4/1973
858.0,978.0,1501.0,-62.0,4.74,172875.0,0.0,22/4/1973

860.0,814.0,1058.0,-114.0,5.5,172877.0,0.0,24/4/1973
861.0,555.0,1040.0,-20.0,6.5,172877.0,0.0,24/4/1973
862.0,621.0,1237.0,0.0,5.12,172877.0,0.0,24/4/1973



866.0,682.0,1065.0,0.0,4.83,172878.0,0.0,25/4/1973
867.0,691.0,1127.0,0.0,4.74,172878.0,0.0,25/4/1973

869.0,916.0,670.0,0.0,4.64,172878.0,0.0,25/4/1973

871.0,443.0,971.0,-33.0,4.54,172878.0,0.0,25/4/1973



875.0,591.0,1056.0,-95.0,4.44,172878.0,0.0,25/4/1973

















893.0,474.0,984.0,-108.0,4.83,172880.0,0.0,27/4/1973








902.0,495.0,1014.0,-96.0,4.65,172883.0,0.0,30/4/1973
903.0,634.0,934.0,0.0,4.74,172883.0,0.0,30/4/1973










914.0,1138.0,1077.0,-42.0,5.12,172924.0,0.0,10/6/1973

916.0,990.0,843.0,1.0,4.64,172934.0,0.0,20/6/1973









926.0,1146.0,1282.0,-176.0,6.3,173005.0,0.0,30/8/1973



930.0,1102.0,1415.0,-139.0,4.54,173036.0,0.0,30/9/1973


933.0,906.0,808.0,-51.0,4.8,173054.0,0.0,18/10/1973

935.0,782.0,1322.0,0.0,4.64,173057.0,0.0,21/10/1973
936.0,952.0,1274.0,-3.0,5.22,173070.0,0.0,3/11/1973


939.0,428.0,885.0,-33.0,4.93,173093.0,0.0,26/11/1973
940.0,674.0,1146.0,-135.0,4.23,173100.0,0.0,3/12/1973
941.0,617.0,1217.0,-67.0,4.12,173100.0,0.0,3/12/1973
942.0,844.0,897.0,-139.0,4.25,173108.0,0.0,11/12/1973
943.0,1056.0,1326.0,-99.0,4.54,173112.0,0.0,15/12/1973
944.0,455.0,1217.0,-67.0,4.64,173123.0,0.0,26/12/1973

946.0,858.0,935.0,2.0,4.93,173132.0,0.0,4/1/1974
947.0,1051.0,988.0,3.0,4.54,173134.0,0.0,6/1/1974


950.0,834.0,475.0,0.0,4.74,173162.0,0.0,3/2/1974
951.0,722.0,823.0,-157.0,4.74,173162.0,0.0,3/2/1974
952.0,1334.0,65.0,-33.0,4.83,173164.0,0.0,5/2/1974


955.0,988.0,940.0,-63.0,5.07,173180.0,0.0,21/2/1974


958.0,1102.0,1285.0,-93.0,4.35,173193.0,0.0,6/3/1974



962.0,1127.0,1261.0,-23.0,5.12,173236.0,0.0,18/4/1974
963.0,771.0,1013.0,-92.0,5.22,173247.0,0.0,29/4/1974



967.0,692.0,1094.0,-40.0,5.51,173281.0,0.0,2/6/1974
968.0,838.0,1315.0,-77.0,4.44,173284.0,0.0,5/6/1974
969.0,472.0,776.0,-60.0,4.44,173295.0,0.0,16/6/1974
970.0,1078.0,1033.0,-70.0,4.65,173300.0,0.0,21/6/1974

972.0,1058.0,1225.0,-56.0,5.07,173302.0,0.0,23/6/1974

974.0,996.0,1050.0,-53.0,4.35,173316.0,0.0,7/7/1974



















994.0,601.0,1155.0,-33.0,4.74,173322.0,0.0,13/7/1974



998.0,626.0,1471.0,0.0,4.44,173322.0,0.0,13/7/1974









1008.0,687.0,1376.0,-169.0,4.54,173322.0,0.0,13/7/1974




1013.0,652.0,1361.0,-108.0,4.74,173322.0,0.0,13/7/1974











1025.0,816.0,1079.0,1.0,4.93,173322.0,0.0,13/7/1974











1037.0,718.0,1445.0,0.0,4.35,173323.0,0.0,14/7/1974


1040.0,670.0,1491.0,0.0,4.44,173323.0,0.0,14/7/1974


1043.0,512.0,1245.0,0.0,4.64,173323.0,0.0,14/7/1974









1053.0,707.0,1247.0,-230.0,4.44,173325.0,0.0,16/7/1974

1055.0,803.0,1148.0,1.0,4.74,173327.0,0.0,18/7/1974





1061.0,658.0,1279.0,-104.0,4.33,173330.0,0.0,21/7/1974


1064.0,1016.0,1003.0,-80.0,4.33,173334.0,0.0,25/7/1974
1065.0,725.0,919.0,-128.0,4.64,173336.0,0.0,27/7/1974


1068.0,1115.0,1487.0,-126.0,4.64,173339.0,0.0,30/7/1974





1074.0,698.0,957.0,-89.0,5.9,173364.0,0.0,24/8/1974





1080.0,1386.0,1528.0,-40.0,5.03,173391.0,0.0,20/9/1974
1081.0,1306.0,785.0,-15.0,6.3,173398.0,0.0,27/9/1974



1085.0,808.0,972.0,-65.0,4.64,173420.0,0.0,19/10/1974
1086.0,484.0,941.0,-29.0,4.93,173421.0,0.0,20/10/1974





1092.0,894.0,1753.0,-9.0,4.93,173441.0,0.0,9/11/1974





1098.0,649.0,1391.0,-74.0,4.93,173456.0,0.0,24/11/1974
1099.0,657.0,1432.0,-48.0,4.96,173469.0,0.0,7/12/1974
1100.0,837.0,818.0,-78.0,4.75,173470.0,0.0,8/12/1974
1101.0,1097.0,1188.0,-55.0,4.93,173476.0,0.0,14/12/1974


1104.0,1151.0,1061.0,-68.0,4.64,173486.0,0.0,24/12/1974

1106.0,1213.0,1171.0,-87.0,4.44,173492.0,0.0,30/12/1974






1113.0,1127.0,1172.0,-160.0,4.35,173534.0,0.0,10/2/1975



1117.0,967.0,1384.0,0.0,4.74,173549.0,0.0,25/2/1975

1119.0,1457.0,1495.0,-18.0,5.81,173557.0,0.0,5/3/1975


1122.0,714.0,1120.0,0.0,4.54,173562.0,0.0,10/3/1975




1127.0,1248.0,1326.0,0.0,4.44,173577.0,0.0,25/3/1975

1129.0,802.0,850.0,-81.0,4.12,173583.0,0.0,31/3/1975
1130.0,1154.0,1112.0,-63.0,4.64,173584.0,0.0,1/4/1975
1131.0,1485.0,1612.0,-22.0,6.0,173588.0,0.0,5/4/1975
1132.0,838.0,1614.0,-45.0,5.8,173588.0,0.0,5/4/1975



1136.0,1000.0,814.0,1.0,4.35,173600.0,0.0,17/4/1975
1137.0,1238.0,1774.0,-91.0,4.15,173600.0,0.0,17/4/1975



1141.0,1054.0,994.0,-50.0,4.64,173612.0,0.0,29/4/1975




1146.0,936.0,1232.0,1.0,4.54,173632.0,0.0,19/5/1975
1147.0,1055.0,1110.0,-160.0,4.15,173638.0,0.0,25/5/1975


1150.0,1094.0,1349.0,-123.0,4.54,173659.0,0.0,15/6/1975
1151.0,1421.0,658.0,-10.0,3.2,173666.0,0.0,22/6/1975

1153.0,1164.0,1458.0,-201.0,4.54,173672.0,0.0,28/6/1975


1156.0,618.0,1081.0,-45.0,5.12,173715.0,0.0,10/8/1975







1164.0,1379.0,1530.0,-46.0,4.83,173765.0,0.0,29/9/1975




1169.0,693.0,1174.0,-19.0,5.6,173802.0,0.0,5/11/1975


















1188.0,1163.0,1137.0,-39.0,4.25,173928.0,0.0,10/3/1976
1189.0,773.0,1197.0,-51.0,5.22,173929.0,0.0,11/3/1976
1190.0,1123.0,1246.0,-157.0,5.5,173931.0,0.0,13/3/1976
1191.0,1160.0,1228.0,-185.0,4.93,173944.0,0.0,26/3/1976
1192.0,1089.0,1417.0,-130.0,4.44,173945.0,0.0,27/3/1976






1199.0,809.0,1075.0,-69.0,4.83,173979.0,0.0,30/4/1976
1200.0,1247.0,1315.0,-65.0,4.83,173988.0,0.0,9/5/1976
1201.0,904.0,1313.0,-60.0,5.42,173991.0,0.0,12/5/1976
1202.0,819.0,975.0,-166.0,6.0,173998.0,0.0,19/5/1976




1207.0,743.0,871.0,-139.0,4.64,174046.0,0.0,6/7/1976









1217.0,554.0,1309.0,-17.0,7.3,174051.0,0.0,11/7/1976








1226.0,573.0,1279.0,-89.0,4.83,174052.0,0.0,12/7/1976












1239.0,613.0,1315.0,-103.0,4.54,174052.0,0.0,12/7/1976



























1267.0,1091.0,1230.0,-50.0,4.93,174063.0,0.0,23/7/1976


1270.0,1048.0,1271.0,-141.0,4.44,174070.0,0.0,30/7/1976
1271.0,790.0,1048.0,-122.0,5.03,174074.0,0.0,3/8/1976


1274.0,703.0,1224.0,-69.0,4.64,174075.0,0.0,4/8/1976

1276.0,1079.0,1251.0,-133.0,4.54,174078.0,0.0,7/8/1976





1282.0,1465.0,1585.0,-12.0,4.74,174093.0,0.0,22/8/1976




1287.0,578.0,853.0,-33.0,4.23,174121.0,0.0,19/9/1976

1289.0,630.0,1151.0,-12.0,5.42,174131.0,0.0,29/9/1976


1292.0,630.0,871.0,-80.0,4.96,174144.0,0.0,12/10/1976
1293.0,608.0,1308.0,-113.0,4.64,174147.0,0.0,15/10/1976

1295.0,1200.0,1284.0,-110.0,5.28,174159.0,0.0,27/10/1976
1296.0,1304.0,1440.0,-29.0,4.86,174160.0,0.0,28/10/1976
1297.0,546.0,1050.0,-25.0,5.8,174174.0,0.0,11/11/1976




1302.0,1471.0,1690.0,-2.0,5.12,174195.0,0.0,2/12/1976




1307.0,1336.0,1472.0,-37.0,4.86,174223.0,0.0,30/12/1976




1312.0,475.0,903.0,-42.0,4.65,174247.0,0.0,23/1/1977
1313.0,1235.0,1321.0,-75.0,4.93,174250.0,0.0,26/1/1977

1315.0,832.0,683.0,-46.0,4.65,174267.0,0.0,12/2/1977
1316.0,1113.0,1046.0,-35.0,4.65,174269.0,0.0,14/2/1977
1317.0,1359.0,1544.0,-3.0,5.17,174276.0,0.0,21/2/1977

1319.0,947.0,898.0,-132.0,4.44,174299.0,0.0,16/3/1977
1320.0,1120.0,1244.0,-160.0,5.5,174306.0,0.0,23/3/1977
1321.0,512.0,844.0,-22.0,5.51,174307.0,0.0,24/3/1977
1322.0,1243.0,1233.0,-58.0,4.54,174321.0,0.0,7/4/1977
1323.0,648.0,1172.0,-89.0,4.86,174322.0,0.0,8/4/1977
1324.0,724.0,847.0,-98.0,4.64,174323.0,0.0,9/4/1977






1331.0,644.0,1088.0,-93.0,4.74,174402.0,0.0,27/6/1977

1333.0,595.0,894.0,-80.0,4.65,174411.0,0.0,6/7/1977
1334.0,1219.0,1283.0,-70.0,4.83,174424.0,0.0,19/7/1977


1337.0,632.0,1389.0,-32.0,4.93,174439.0,0.0,3/8/1977
1338.0,628.0,1241.0,-61.0,4.93,174439.0,0.0,3/8/1977


1341.0,772.0,1306.0,-22.0,6.5,174467.0,0.0,31/8/1977



1345.0,840.0,1301.0,-142.0,4.64,174467.0,0.0,31/8/1977





1351.0,601.0,856.0,-125.0,4.93,174500.0,0.0,3/10/1977


1354.0,836.0,1201.0,-65.0,4.75,174523.0,0.0,26/10/1977


1357.0,308.0,1027.0,-33.0,4.65,174544.0,0.0,16/11/1977

1359.0,1496.0,1546.0,-9.0,5.5,174569.0,0.0,11/12/1977
1360.0,1108.0,1578.0,-17.0,4.93,174573.0,0.0,15/12/1977


1363.0,607.0,1149.0,-33.0,5.12,174597.0,0.0,8/1/1978
1364.0,1048.0,880.0,-41.0,5.12,174599.0,0.0,10/1/1978

1366.0,1191.0,1198.0,-35.0,5.4,174610.0,0.0,21/1/1978

1368.0,503.0,984.0,-11.0,5.02,174618.0,0.0,29/1/1978
1369.0,599.0,1089.0,-15.0,5.7,174636.0,0.0,16/2/1978

1371.0,883.0,1464.0,-40.0,4.93,174642.0,0.0,22/2/1978
1372.0,919.0,1452.0,-104.0,4.65,174642.0,0.0,22/2/1978

1374.0,1311.0,1418.0,-82.0,4.54,174649.0,0.0,1/3/1978

1376.0,1128.0,1478.0,-155.0,4.35,174666.0,0.0,18/3/1978


1379.0,1025.0,1782.0,-76.0,4.82,174680.0,0.0,1/4/1978
1380.0,457.0,864.0,-16.0,4.97,174682.0,0.0,3/4/1978

1382.0,1296.0,1742.0,-134.0,4.35,174687.0,0.0,8/4/1978

1384.0,1109.0,1387.0,-155.0,4.64,174702.0,0.0,23/4/1978
1385.0,1164.0,1809.0,-45.0,5.2,174707.0,0.0,28/4/1978
1386.0,461.0,1154.0,-86.0,4.74,174719.0,0.0,10/5/1978

1388.0,1237.0,1323.0,-67.0,4.44,174743.0,0.0,3/6/1978
1389.0,471.0,805.0,-18.0,4.77,174750.0,0.0,10/6/1978





1395.0,542.0,705.0,-88.0,5.03,174788.0,0.0,18/7/1978

1397.0,664.0,1307.0,-30.0,5.5,174803.0,0.0,2/8/1978
1398.0,1216.0,1266.0,-19.0,5.1,174809.0,0.0,8/8/1978
1399.0,615.0,778.0,-124.0,4.44,174813.0,0.0,12/8/1978



1403.0,1358.0,783.0,0.0,5.12,174841.0,0.0,9/9/1978


1406.0,1177.0,1141.0,-179.0,4.86,174886.0,0.0,24/10/1978


1409.0,1117.0,1790.0,-33.0,4.64,174907.0,0.0,14/11/1978

1411.0,1012.0,1071.0,-29.0,4.83,174943.0,0.0,20/12/1978

1413.0,579.0,1235.0,-42.0,5.22,174952.0,0.0,29/12/1978
1414.0,628.0,1358.0,-52.0,4.74,174954.0,0.0,31/12/1978

1416.0,806.0,736.0,-40.0,4.83,174960.0,0.0,6/1/1979







1424.0,987.0,1761.0,-33.0,4.54,175013.0,0.0,28/2/1979

1426.0,1115.0,1234.0,-163.0,5.7,175024.0,0.0,11/3/1979
1427.0,617.0,1413.0,-39.0,5.32,175033.0,0.0,20/3/1979


1430.0,1008.0,1154.0,-104.0,4.77,175041.0,0.0,28/3/1979

1432.0,572.0,1188.0,-19.0,4.83,175049.0,0.0,5/4/1979

1434.0,1344.0,1421.0,-14.0,5.4,175079.0,0.0,5/5/1979



1438.0,1084.0,1231.0,-41.0,5.5,175095.0,0.0,21/5/1979
1439.0,586.0,1313.0,-32.0,4.44,175098.0,0.0,24/5/1979





1445.0,1102.0,1391.0,-147.0,4.44,175142.0,0.0,7/7/1979



1449.0,1117.0,1180.0,-187.0,4.64,175175.0,0.0,9/8/1979

1451.0,856.0,709.0,-37.0,4.64,175190.0,0.0,24/8/1979




1456.0,845.0,964.0,-44.0,5.12,175208.0,0.0,11/9/1979




1461.0,992.0,1380.0,-122.0,5.22,175258.0,0.0,31/10/1979


1464.0,573.0,1278.0,-33.0,5.12,175270.0,0.0,12/11/1979
1465.0,1223.0,1130.0,-188.0,5.03,175272.0,0.0,14/11/1979
1466.0,927.0,993.0,-32.0,4.74,175279.0,0.0,21/11/1979
1467.0,769.0,1015.0,-109.0,7.2,175281.0,0.0,23/11/1979

1469.0,476.0,811.0,-25.0,6.0,175300.0,0.0,12/12/1979
1470.0,397.0,814.0,-28.0,5.22,175301.0,0.0,13/12/1979





1476.0,553.0,944.0,-33.0,4.64,175322.0,0.0,3/1/1980



1480.0,521.0,787.0,-65.0,4.83,175325.0,0.0,6/1/1980




1485.0,511.0,872.0,-65.0,4.93,175336.0,0.0,17/1/1980
1486.0,999.0,1369.0,-32.0,5.32,175337.0,0.0,18/1/1980

1488.0,437.0,800.0,-73.0,4.83,175350.0,0.0,31/1/1980
1489.0,470.0,897.0,-33.0,4.44,175358.0,0.0,8/2/1980
1490.0,1006.0,896.0,-34.0,4.74,175362.0,0.0,12/2/1980

1492.0,1258.0,1304.0,-67.0,5.03,175371.0,0.0,21/2/1980

1494.0,754.0,1317.0,-476.0,4.35,175384.0,0.0,5/3/1980
1495.0,986.0,1152.0,-59.0,4.93,175385.0,0.0,6/3/1980

1497.0,1015.0,1313.0,-95.0,5.22,175388.0,0.0,9/3/1980

1499.0,1111.0,1238.0,-160.0,5.32,175393.0,0.0,14/3/1980



1503.0,1023.0,1227.0,-106.0,5.12,175412.0,0.0,2/4/1980
1504.0,1572.0,1599.0,-40.0,4.74,175431.0,0.0,21/4/1980


1507.0,1212.0,1290.0,-16.0,5.3,175442.0,0.0,2/5/1980
1508.0,644.0,1406.0,-46.0,5.02,175442.0,0.0,2/5/1980
1509.0,577.0,1251.0,-20.0,5.12,175450.0,0.0,10/5/1980




1514.0,953.0,1095.0,-32.0,5.32,175465.0,0.0,25/5/1980



1518.0,1027.0,964.0,-51.0,4.64,175487.0,0.0,16/6/1980
1519.0,1060.0,902.0,-56.0,5.12,175490.0,0.0,19/6/1980

1521.0,960.0,1348.0,-32.0,4.83,175493.0,0.0,22/6/1980





1527.0,407.0,823.0,-41.0,5.12,175516.0,0.0,15/7/1980
1528.0,758.0,1273.0,-40.0,4.77,175517.0,0.0,16/7/1980








1537.0,593.0,1374.0,-25.0,5.22,175555.0,0.0,23/8/1980


1540.0,640.0,1387.0,-82.0,5.03,175556.0,0.0,24/8/1980






1547.0,552.0,843.0,-30.0,6.1,175566.0,0.0,3/9/1980





1553.0,926.0,1288.0,-59.0,5.0,175621.0,0.0,28/10/1980
1554.0,1118.0,1240.0,-167.0,5.32,175623.0,0.0,30/10/1980

1556.0,747.0,935.0,-90.0,4.25,175641.0,0.0,17/11/1980



1560.0,603.0,1232.0,-33.0,5.03,175650.0,0.0,26/11/1980
1561.0,816.0,1131.0,-119.0,4.93,175657.0,0.0,3/12/1980
1562.0,698.0,1518.0,-23.0,4.83,175667.0,0.0,13/12/1980


1565.0,728.0,1336.0,-65.0,4.83,175671.0,0.0,17/12/1980
1566.0,781.0,1323.0,-48.0,5.03,175673.0,0.0,19/12/1980
1567.0,1180.0,1564.0,-65.0,4.93,175674.0,0.0,20/12/1980
1568.0,1085.0,1194.0,-124.0,4.93,175680.0,0.0,26/12/1980




1573.0,1408.0,-7.0,-10.0,3.1,175733.0,0.0,17/2/1981














1588.0,663.0,945.0,-47.0,4.93,175818.0,0.0,13/5/1981
1589.0,685.0,1345.0,-33.0,5.03,175820.0,0.0,15/5/1981
1590.0,649.0,1306.0,-27.0,5.3,175821.0,0.0,16/5/1981


1593.0,792.0,670.0,-38.0,4.74,175827.0,0.0,22/5/1981







1601.0,384.0,828.0,-33.0,4.83,175876.0,0.0,10/7/1981
1602.0,435.0,1143.0,-33.0,4.64,175888.0,0.0,22/7/1981
1603.0,650.0,737.0,-91.0,4.64,175889.0,0.0,23/7/1981
1604.0,851.0,1297.0,-32.0,4.44,175896.0,0.0,30/7/1981

1606.0,744.0,917.0,-24.0,5.42,175902.0,0.0,5/8/1981
1607.0,507.0,1145.0,-8.0,4.93,175903.0,0.0,6/8/1981
1608.0,437.0,882.0,-33.0,4.67,175909.0,0.0,12/8/1981
1609.0,1159.0,1262.0,-202.0,4.54,175918.0,0.0,21/8/1981
1610.0,981.0,1413.0,-116.0,4.64,175920.0,0.0,23/8/1981
1611.0,991.0,1449.0,-128.0,4.54,175920.0,0.0,23/8/1981
1612.0,721.0,1258.0,-4.0,5.5,175922.0,0.0,25/8/1981












1625.0,1056.0,1299.0,-119.0,4.74,175953.0,0.0,25/9/1981

1627.0,1215.0,1459.0,-33.0,4.93,175956.0,0.0,28/9/1981


1630.0,1172.0,1392.0,-30.0,5.9,175976.0,0.0,18/10/1981
1631.0,1241.0,1375.0,-115.0,4.35,175978.0,0.0,20/10/1981



1635.0,455.0,794.0,-34.0,5.17,175994.0,0.0,5/11/1981

1637.0,1067.0,1118.0,-127.0,4.64,176010.0,0.0,21/11/1981



1641.0,1331.0,1492.0,-41.0,4.83,176027.0,0.0,8/12/1981
1642.0,1118.0,1229.0,-155.0,5.51,176032.0,0.0,13/12/1981




1647.0,652.0,928.0,-93.0,4.74,176063.0,0.0,13/1/1982
1648.0,567.0,1334.0,1.0,4.54,176064.0,0.0,14/1/1982
1649.0,1455.0,1529.0,-9.0,4.82,176065.0,0.0,15/1/1982
1650.0,554.0,903.0,-50.0,5.03,176067.0,0.0,17/1/1982
1651.0,982.0,1112.0,-25.0,5.3,176067.0,0.0,17/1/1982
1652.0,601.0,1216.0,-33.0,4.74,176082.0,0.0,1/2/1982
1653.0,475.0,842.0,-38.0,4.83,176085.0,0.0,4/2/1982



1657.0,776.0,924.0,-168.0,4.54,176094.0,0.0,13/2/1982



1661.0,986.0,895.0,-55.0,4.64,176117.0,0.0,8/3/1982


1664.0,537.0,1132.0,-31.0,5.3,176125.0,0.0,16/3/1982

1666.0,526.0,909.0,-106.0,4.64,176151.0,0.0,11/4/1982

1668.0,495.0,910.0,-59.0,4.52,176163.0,0.0,23/4/1982


1671.0,738.0,1276.0,-46.0,4.64,176175.0,0.0,5/5/1982

1673.0,842.0,753.0,-62.0,4.93,176184.0,0.0,14/5/1982



1677.0,1369.0,1450.0,-46.0,4.74,176195.0,0.0,25/5/1982
1678.0,1351.0,1461.0,-11.0,5.03,176197.0,0.0,27/5/1982

1680.0,1063.0,1572.0,-102.0,4.54,176225.0,0.0,24/6/1982

1682.0,1212.0,1337.0,-14.0,5.3,176235.0,0.0,4/7/1982

1684.0,1061.0,972.0,-15.0,4.93,176243.0,0.0,12/7/1982



1688.0,392.0,1125.0,-21.0,4.97,176255.0,0.0,24/7/1982
1689.0,466.0,778.0,-26.0,5.3,176263.0,0.0,1/8/1982
1690.0,526.0,1054.0,-33.0,5.02,176265.0,0.0,3/8/1982
1691.0,600.0,1254.0,-18.0,5.2,176276.0,0.0,14/8/1982

1693.0,1002.0,1339.0,-33.0,4.54,176282.0,0.0,20/8/1982


1696.0,1239.0,1312.0,-63.0,4.44,176290.0,0.0,28/8/1982
1697.0,755.0,1253.0,-59.0,4.64,176301.0,0.0,8/9/1982
1698.0,831.0,1113.0,-9.0,4.74,176304.0,0.0,11/9/1982
